x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,mag_x0,mag_y0,mag_z0,mag_mx0,mag_my0,mag_mz0
3.0146858e-05,4.963867000000001e-06,-2.5290398e-05,2.0804518000000003e-05,6.409546e-06,-4.540624400000001e-05,2.1943292e-05,4.413086100000001e-06,-3.5640142000000006e-05,2.4790119000000004e-05,1.2011829000000002e-05,-3.879356800000001e-05,1.7358643999999997e-05,-1.0260312999999998e-05,-3.3861457e-05,2.9944213000000003e-05,1.9336299e-05,-4.992791e-05,1.9745498e-05,2.4249092e-05,-2.3798594000000003e-05,2.0568169e-05,1.9362795e-05,-2.7680355999999996e-05,9.1349492e-06,1.4771846e-05,-1.9743762e-05,1.1901557999999998e-05,-4.1531371e-06,-2.7356376e-05,3.1801805999999994e-05,1.4500429000000004e-05,-3.8918831e-05,4.305359e-05,1.6415896999999998e-05,-2.348328e-05,1.7000983999999998e-05,2.3906934e-05,-1.7076049e-05,1.3197629e-05,3.6345816e-05,-5.922485700000001e-06,6.375733400000001e-07,1.9708377000000003e-05,-1.2879889000000002e-05,3.7805685e-05,1.0413208e-05,-2.6997123e-05,4.2396589e-05,-5.0946655e-06,-2.1439689000000004e-05,3.0448162e-05,3.9594117e-06,1.6090942000000004e-05,9.005432200000001e-06,2.1569262e-05,5.983032099999999e-06,4.868164599999999e-07,7.4076534000000015e-06,-2.0495124e-05,4.1696278e-05,6.1115114e-06,-1.8242194e-05,4.975788700000001e-05,-1.2627088999999998e-05,-1.1002683999999998e-05,3.842578e-05,-8.7655025e-06,7.899108999999998e-06,1.491462e-05,-1.9900214e-05,-5.606078599999999e-07,-8.869385e-06,-1.2342096e-05,-1.1675052e-05,1.2489033999999996e-05,1.8870804e-05,-5.184214800000001e-05,1.10917858e-06,9.3501896e-06,-5.150658e-05,2.9952646e-05,5.3883368000000006e-05,-5.2281209e-05,1.9801226e-05,2.8221138e-05,-4.2039903000000005e-05,2.7651856e-05,2.6280477e-05,-4.3073519e-05,5.880985499999999e-05,6.665273300000001e-05,-4.156620500000001e-05,2.7925168000000004e-05,4.7307801e-05,-4.793247500000002e-05,2.72727339e-07,3.6621165e-05,-3.4598366000000004e-05,5.1764107e-05,2.2204177e-05,-3.5501461999999995e-05,3.2063727e-05,4.198158e-05,-1.6814527e-05,-1.5285876e-05,1.6105084e-05,-7.420636999999998e-06,4.6844492e-06,4.3518854e-05,-1.3224202e-05,3.556972e-05,1.4961265000000005e-05,-1.6283100000000003e-05,4.7365536e-05,3.0088424e-05,-1.07527063e-05,1.7332794999999997e-05,2.7897400000000005e-05,1.9324759e-06,1.13110185e-06,2.5978079000000004e-05,-8.389652299999999e-06,0.0931839738238881,0.1320479483328015,0.1002939232938808,0.0274863420098414,0.1113204903983543,0.993404039117208
2.9795722000000004e-05,3.204589700000001e-06,-2.5862303000000003e-05,2.1404339000000004e-05,4.2843021e-06,-4.63125e-05,2.4015552000000003e-05,2.8643185000000005e-06,-3.6318425e-05,2.751416e-05,1.2412653999999998e-05,-3.8615479000000006e-05,1.9129084999999995e-05,-8.053406e-06,-3.2902894e-05,2.8491810000000005e-05,1.6455817e-05,-5.162902700000001e-05,1.9946535e-05,1.9910343e-05,-2.6875482e-05,2.4651307e-05,1.5535570999999998e-05,-3.0458555999999996e-05,1.5295828999999996e-05,1.5335318e-05,-1.9169314e-05,1.5091439e-05,4.5080569e-07,-2.3990968e-05,2.8159776e-05,1.1150995000000002e-05,-4.2638917e-05,4.1404118e-05,9.9581907e-06,-3.1828916e-05,2.4256427e-05,1.7196417e-05,-2.6471929e-05,2.7001287e-05,3.7002505e-05,-4.4532473e-06,6.0067753e-06,2.7251294e-05,-2.1524050000000003e-06,3.171614e-05,8.9433591e-06,-3.292370200000001e-05,3.7540998e-05,-8.825317400000001e-06,-3.6795530000000006e-05,4.0424447e-05,-5.6054684e-07,-4.4927984e-06,3.2469663000000004e-05,2.1997437e-05,8.410766200000001e-06,7.5181269e-06,1.1505122e-05,1.5064089e-06,3.559570200000001e-05,8.2757568e-06,-2.3819888999999995e-05,4.439442e-05,-8.2972411e-06,-2.6008485e-05,4.792553900000001e-05,-3.6508179e-06,-1.2857119e-05,3.8609068e-05,-2.064227e-05,1.03314222e-06,-1.6873778000000005e-06,-1.8340030000000003e-05,9.2507933e-06,1.1936856e-05,1.5909386e-05,-5.3868750000000005e-05,2.5042386000000004e-06,6.193802900000001e-06,-5.310991000000001e-05,3.3351211e-05,5.251915300000001e-05,-5.3397552e-05,2.3091637e-05,3.0148049e-05,-4.1114731e-05,2.5450459e-05,2.1764690000000005e-05,-4.649182e-05,5.9903831e-05,6.049561700000001e-05,-4.7226543e-05,3.5959803e-05,4.4643086999999984e-05,-5.1125106e-05,7.7980117e-06,4.074086599999999e-05,-3.0190001e-05,4.6758114e-05,1.7659157e-05,-4.3022947e-05,3.262993300000001e-05,3.4732684e-05,-3.1596460000000005e-05,3.56913163e-07,1.1789536e-05,-1.6036835e-05,1.9343612e-05,4.8550713e-05,-1.85735181e-06,2.8542679e-05,1.4783538999999998e-05,-2.634902e-05,4.661839e-05,2.9985233e-05,-3.2975445e-05,3.7898273e-05,2.8346825e-05,-1.2830457000000004e-05,2.0055836000000004e-05,2.6106112e-05,9.2204031e-06,0.1231071459183113,0.1315664747525639,0.1003500005623013,0.0283422668466794,0.1131527590474398,0.9931730488802042
2.9125682999999995e-05,1.9624634e-06,-2.6159916e-05,2.1069506e-05,2.3319703e-06,-4.6965823000000007e-05,2.474804800000001e-05,5.955199799999999e-07,-3.7250666e-05,2.9703547000000003e-05,1.1016781e-05,-3.9266962000000005e-05,2.1786068e-05,-7.352722100000001e-06,-3.2607305e-05,2.6913510000000007e-05,1.4745245e-05,-5.2408514e-05,1.8505254e-05,1.6736690999999997e-05,-2.8858333e-05,2.5308673e-05,1.0934826e-05,-3.3766421e-05,1.9925795e-05,1.1883235000000002e-05,-2.1763422e-05,2.1149246e-05,1.9184572e-06,-2.2889534999999997e-05,2.5239438e-05,9.537841600000002e-06,-4.4102169e-05,3.7689753e-05,6.180297799999999e-06,-3.6252869e-05,2.3406080000000005e-05,1.0534593000000003e-05,-3.5614072e-05,3.6131216e-05,3.077344e-05,-1.3326664e-05,1.9589429e-05,2.9638175e-05,1.484497e-06,2.759467e-05,8.390746800000001e-06,-3.5046144000000004e-05,3.1233713e-05,-1.0480902e-05,-4.381195e-05,3.6688102e-05,-4.0709231e-06,-2.145917e-05,4.5952339e-05,1.8209718e-05,-1.0617603999999996e-05,3.0522046e-05,1.2310488999999998e-05,8.9367072e-06,3.1580635e-05,9.4208986e-06,-2.5726806e-05,3.796949500000001e-05,-5.797485599999999e-06,-3.2580631e-05,4.389007700000001e-05,1.2121579e-06,-2.927703700000001e-05,5.170954000000001e-05,-1.5827457e-05,-1.808966e-05,2.1271428999999997e-05,-2.0638664e-05,1.5850340000000002e-05,1.0942705999999996e-05,1.4204179e-05,-5.4253733e-05,2.2069572e-06,3.3653902999999995e-06,-5.466471499999999e-05,3.4933204e-05,4.9754749e-05,-5.4270384e-05,2.7270972e-05,2.9320665000000003e-05,-4.16919e-05,2.2803130000000004e-05,1.915288e-05,-4.821820999999999e-05,5.8163698e-05,5.6098509e-05,-5.1502044e-05,3.849108700000001e-05,3.855744100000001e-05,-5.676936500000001e-05,1.6797580999999998e-05,3.8980413e-05,-3.264688999999999e-05,4.189827699999999e-05,1.5851946e-05,-4.6041221e-05,2.749986e-05,3.0099824e-05,-4.0434087e-05,2.7975733e-06,4.728442e-06,-3.1454694000000006e-05,3.6857787e-05,4.6278716000000005e-05,-7.5568548e-06,2.310845e-05,1.4982750000000003e-05,-3.0451039999999996e-05,3.9622473e-05,3.0283834e-05,-4.5409971e-05,3.972216000000001e-05,2.8671155e-05,-3.5509209e-05,4.273998299999999e-05,2.6875329000000003e-05,-6.74656588e-07,0.1529734131744646,0.1311621348588054,0.1000838837948138,0.0301589544176285,0.1151473860069504,0.9928902177842236
2.6018016e-05,5.8895873e-06,-2.5376771000000005e-05,1.5844040000000006e-05,3.989867899999999e-06,-4.672040000000001e-05,1.8290396e-05,-1.5056766000000005e-06,-3.8162165e-05,2.4018172000000003e-05,4.569152999999999e-06,-4.1568112e-05,1.9141645e-05,-1.6524838999999998e-05,-3.5789858000000006e-05,2.2236322e-05,2.334588e-05,-4.921228200000001e-05,9.0208127e-06,2.1563667e-05,-2.730536e-05,1.2896892e-05,9.0263669e-06,-3.6006229e-05,8.865783899999999e-06,1.6549072e-06,-2.8946105999999997e-05,1.6649483e-05,-1.420202e-05,-3.3235535e-05,1.8799789e-05,2.5927733000000003e-05,-3.3547304e-05,2.1244065000000006e-05,1.7247983e-05,-3.0017514e-05,1.04370112e-06,1.102166e-05,-3.9493962e-05,1.4616566000000002e-05,1.8601021e-05,-3.1490169e-05,1.1594012e-05,7.578063999999999e-06,-2.7670106000000004e-05,1.9787112e-05,3.1308473000000006e-05,-4.7951054e-06,5.018982000000001e-06,6.778564700000002e-06,-2.4987608000000003e-05,2.2030028e-06,2.0676269e-06,-2.3948674e-05,1.2461928e-05,1.4357601000000002e-05,-4.1012817999999984e-05,1.8061277e-05,2.5722044000000004e-06,-4.5911863e-05,2.3552069000000003e-05,2.1166563000000004e-05,2.8933898e-05,3.544311300000001e-06,4.0360106e-06,2.586181699999999e-06,3.458801199999999e-06,9.992858000000004e-06,-2.5738222000000004e-05,1.5436895e-05,-3.2860108999999997e-06,-4.5390747e-05,7.436034400000001e-06,-2.7334594000000003e-06,-3.5623109e-05,5.715726699999999e-06,1.8874599e-05,-5.302119999999999e-05,-5.9834843e-06,3.976030299999999e-06,-5.4969301e-05,2.6027915000000003e-05,4.4476465e-05,-5.6852385e-05,2.0997806e-05,1.8797576e-05,-4.6587112000000006e-05,1.4866848e-05,2.9273902e-05,-4.3457181e-05,4.3313068e-05,5.9244079e-05,-5.0397105e-05,2.1467843e-05,3.2037856e-05,-6.3276674e-05,4.5643088e-06,2.2257967e-05,-4.8247297000000007e-05,2.8690147e-05,3.3465359e-05,-3.0780032e-05,3.0309849e-06,3.8463897e-05,-3.6002925e-05,-2.6521490999999995e-05,1.3243206e-06,-4.4131398e-05,1.4945191000000004e-05,3.0841564e-05,-4.240587499999999e-05,3.1603335000000004e-06,3.386510400000001e-05,7.648056e-06,4.93613e-06,4.014659699999999e-05,-3.1415810999999995e-05,1.5495468000000003e-06,3.2930869e-05,-5.034800499999999e-05,1.4692192999999995e-05,2.9852099e-05,-4.837913e-05,0.0040604880080643,0.1637840834437356,0.1006481475101878,0.023577951730311,0.1118612246249517,0.9934438408274948
2.7370374000000004e-05,5.879760699999999e-06,-2.5409602e-05,1.7041918000000003e-05,4.904540900000001e-06,-4.6462826e-05,1.8943352e-05,-1.184082e-08,-3.7817014000000006e-05,2.4130251e-05,6.0893557e-06,-4.1298155e-05,1.8927003e-05,-1.5318418e-05,-3.5652890999999994e-05,2.5074091e-05,2.2875309e-05,-4.945966e-05,1.1534418000000004e-05,2.3341003e-05,-2.6456177e-05,1.37871e-05,1.1925175999999997e-05,-3.4770812e-05,8.517882999999999e-06,4.2070924e-06,-2.8056947e-05,1.5926045e-05,-1.2453742e-05,-3.2863529e-05,2.5042956e-05,2.4297551e-05,-3.4768859e-05,2.6568782000000003e-05,2.0871088e-05,-2.7082712e-05,1.9348142e-06,1.6323603e-05,-3.5472718e-05,1.2987797e-05,2.2559999e-05,-2.8992805000000005e-05,9.785279e-06,9.8419796e-06,-2.6701045e-05,3.3022749e-05,2.7975946e-05,-9.6688234e-06,1.5795350999999997e-05,1.2525259000000005e-05,-1.5927304e-05,1.9683839e-06,9.4743642e-06,-1.2860417999999996e-05,8.2286373e-06,1.8702646e-05,-3.5480346e-05,1.4667175e-05,4.7282718e-06,-4.3963202000000005e-05,4.4390702e-05,1.8470026e-05,1.757788e-05,2.0652468e-05,6.501525400000001e-06,2.0156251e-05,1.0117183e-06,1.3150584e-05,-6.183838200000001e-06,8.482604700000001e-06,-1.6748045e-06,-3.6829286e-05,2.796508e-06,-1.9915779e-06,-3.3014227e-05,7.586232e-06,1.933382e-05,-5.296228899999999e-05,-4.4950306e-06,5.2717043e-06,-5.418927299999999e-05,2.6263669e-05,4.6313939e-05,-5.6210173000000006e-05,2.0413475e-05,2.0221572000000003e-05,-4.649591400000001e-05,1.8684301e-05,3.0028647000000004e-05,-4.284288199999999e-05,4.577258100000001e-05,6.233805500000001e-05,-4.8404706e-05,2.1166908000000004e-05,3.5573519999999995e-05,-6.099970899999999e-05,3.298597e-06,2.4573803e-05,-4.7356181e-05,3.8083162e-05,3.4759278999999994e-05,-2.8869188e-05,7.1948262e-06,4.483382100000001e-05,-2.9343023e-05,-2.8078924e-05,6.467407000000001e-06,-3.910041e-05,1.1854137999999998e-05,3.3677579e-05,-4.029333600000001e-05,2.2291434e-05,3.4876059000000004e-05,1.0808390399999995e-05,1.1022217e-05,4.7010672e-05,-1.3853262e-05,-3.4283837e-06,3.776205999999999e-05,-3.9024991e-05,9.3814675e-06,3.1670416e-05,-4.4398427e-05,0.0339226457740509,0.1629556072911501,0.100672656441358,0.0268258022231558,0.1129022771128992,0.9932436692917556
2.8246775e-05,4.8719483e-06,-2.5619864e-05,1.8301383e-05,4.7149053e-06,-4.6472587e-05,2.0011332e-05,7.4401855e-07,-3.7578849e-05,2.4595595e-05,7.3492427e-06,-4.0978894e-05,1.8832633e-05,-1.4121274e-05,-3.5444099e-05,2.6716561e-05,2.0610968999999995e-05,-5.0422846e-05,1.4343638e-05,2.2890502e-05,-2.663854e-05,1.6017014e-05,1.3657295000000002e-05,-3.3857005999999994e-05,9.0824581e-06,6.8369754e-06,-2.687866400000001e-05,1.5347157e-05,-1.0292723e-05,-3.2109377e-05,2.7856255e-05,1.9473570000000004e-05,-3.8368176e-05,3.3061328999999994e-05,1.9655207e-05,-2.7857236e-05,6.663330000000001e-06,2.0146480000000003e-05,-3.2063903e-05,1.3212088999999998e-05,2.758746e-05,-2.5044254e-05,7.876647600000002e-06,1.3275213e-05,-2.4513552e-05,3.6898927e-05,2.0357229999999998e-05,-2.0955925999999995e-05,2.9836133e-05,9.9323145e-06,-1.9156432e-05,1.1201540000000002e-05,1.5606874000000004e-05,-2.5761725e-06,6.6887811e-06,2.5468876e-05,-2.5083308e-05,1.0237552000000004e-05,8.489929e-06,-3.8996697e-05,4.8017894e-05,1.4409906e-05,-3.8833621e-06,4.3541395e-05,4.569640699999999e-06,1.2455197000000002e-05,1.4811639e-05,1.5616759e-05,1.3645633000000002e-05,4.333801400000002e-06,9.229736900000002e-07,-1.8849842e-05,-4.1054082e-06,-9.107666e-07,-2.5717846e-05,8.8132125e-06,1.8312335e-05,-5.295015900000001e-05,-2.8460979e-06,5.9465069e-06,-5.4071909e-05,2.7456445e-05,4.7824027e-05,-5.6416393e-05,2.0468575e-05,2.2541806000000005e-05,-4.593481500000001e-05,2.1740435e-05,2.7897687e-05,-4.4148063e-05,5.010450300000001e-05,6.3635483e-05,-4.8067376999999983e-05,2.3429992e-05,3.9068398e-05,-5.9101287e-05,3.0179777999999992e-06,2.7948406e-05,-4.507804599999999e-05,4.520798000000001e-05,3.0073074e-05,-3.4241162e-05,1.6793043e-05,4.7210614e-05,-2.6934524e-05,-2.4839665e-05,1.3104057e-05,-3.2137246e-05,9.9051453e-06,3.8588277e-05,-3.5539163999999995e-05,3.4051153e-05,2.8850194e-05,-4.2399881e-06,3.0099966000000004e-05,4.975518700000001e-05,-7.535516e-06,8.292896599999999e-07,4.5004674e-05,-2.1843469e-05,4.224642499999999e-06,3.5915666e-05,-3.4376497000000004e-05,0.0639315450203007,0.1621586866691212,0.100740637556057,0.0247244988004013,0.1099554906522325,0.9936286834169156
2.8535878e-05,3.5018308e-06,-2.5904838e-05,1.9203013e-05,3.7142339e-06,-4.6706599e-05,2.1286020000000004e-05,6.0894778e-07,-3.754181000000001e-05,2.555846e-05,8.1690065e-06,-4.072375699999999e-05,1.913872e-05,-1.2924558000000002e-05,-3.5113831e-05,2.6949387e-05,1.7955132e-05,-5.1457832e-05,1.6182666000000004e-05,2.0701592000000003e-05,-2.7632323e-05,1.8903146e-05,1.3433950999999998e-05,-3.3875858000000004e-05,1.1066178e-05,8.792358099999999e-06,-2.5849901e-05,1.5631832e-05,-7.7050777e-06,-3.097175e-05,2.7368426999999998e-05,1.4747745000000004e-05,-4.1583074e-05,3.6567034e-05,1.4861629999999995e-05,-3.1488295e-05,1.3361818999999997e-05,1.9639885e-05,-3.2211065e-05,1.7324106e-05,3.1910532e-05,-2.1277961999999995e-05,7.499877800000001e-06,1.8217654000000004e-05,-2.076569e-05,3.3973288e-05,1.4266165e-05,-2.9358330000000005e-05,3.5421506e-05,2.1047359e-06,-3.0479558000000004e-05,2.5858587e-05,1.4555368999999998e-05,-3.7077641e-06,1.4175123999999998e-05,3.2371453000000005e-05,-1.3718621000000002e-05,7.6635141e-06,1.4956720000000002e-05,-2.9097417e-05,4.2038507e-05,1.1920423e-05,-1.7603219e-05,5.0133188e-05,7.026367300000001e-07,-9.546875e-06,3.8670347e-05,1.4524476e-05,1.0616767e-05,1.4901991e-05,3.7656254e-06,2.7412717e-06,-9.5717775e-06,1.3142705e-06,-9.3388065e-06,9.864951e-06,1.6839523000000003e-05,-5.346653e-05,-1.2737502900000005e-06,5.203741100000001e-06,-5.4328853e-05,2.9601872e-05,4.8994739e-05,-5.6165741e-05,2.1859548e-05,2.4079357000000008e-05,-4.5749782e-05,2.2882052e-05,2.4460535000000003e-05,-4.6376936000000005e-05,5.4093978e-05,6.200482600000002e-05,-4.9012277e-05,2.7366704e-05,4.085837599999999e-05,-5.857965600000001e-05,4.7329727e-06,3.197223500000001e-05,-4.3085791e-05,4.585750499999999e-05,2.3926479e-05,-4.0516227e-05,2.4360278e-05,4.327842900000001e-05,-3.123619e-05,-1.5166908999999998e-05,1.6282376000000003e-05,-2.8642654e-05,1.2015928000000005e-05,4.518182e-05,-2.830547e-05,3.2653170999999995e-05,2.2800356e-05,-1.9262497e-05,4.3572642e-05,4.4787489e-05,-1.9710174000000005e-05,1.8037417e-05,4.8823888e-05,-1.239667e-05,5.9538145e-06,4.2942706e-05,-1.7397688e-05,0.0937315625799422,0.1618845708523823,0.1007216833998801,0.0282404595163031,0.1140289301179441,0.99307574405777
2.8488762e-05,2.4188843e-06,-2.6099732000000004e-05,1.9699032e-05,2.5377195000000003e-06,-4.6970766999999984e-05,2.2399046e-05,-1.25549247e-07,-3.7715516e-05,2.6942124000000007e-05,8.366089100000001e-06,-4.0644039e-05,2.0134037e-05,-1.1840935e-05,-3.480261100000001e-05,2.6444444000000008e-05,1.5974182e-05,-5.2154541e-05,1.6716175000000003e-05,1.8200632e-05,-2.8727905000000004e-05,2.1134295e-05,1.1519339e-05,-3.4746948e-05,1.406372e-05,9.1071781e-06,-2.5631162e-05,1.7480183e-05,-5.326965499999999e-06,-2.9859980000000004e-05,2.5634837999999994e-05,1.1687306e-05,-4.3444029e-05,3.6546934e-05,1.0055303e-05,-3.5061641e-05,1.7672559000000002e-05,1.5403455e-05,-3.5614747999999994e-05,2.4308775e-05,3.2376220999999994e-05,-2.0649839e-05,1.1022453e-05,2.3194831e-05,-1.6645197e-05,2.9906723e-05,1.0975143e-05,-3.3486999000000004e-05,3.3269842999999995e-05,-4.4468998e-06,-3.9751831e-05,3.3342402e-05,7.545837e-06,-1.4674197000000004e-05,2.9179742999999995e-05,3.3100901e-05,-1.2185545000000002e-05,1.3439862e-05,2.2269514e-05,-1.6700315e-05,3.5867437e-05,1.0948851e-05,-2.348377e-05,4.484092100000002e-05,-1.7894287e-06,-2.5123472e-05,4.8529235e-05,1.1035707e-05,-1.0878849e-05,3.9177317e-05,3.5501707e-06,4.665588e-06,-2.1951300000000004e-06,3.9204097e-06,1.3283871e-05,9.8094137e-06,1.5113123e-05,-5.402411499999999e-05,-3.880444039999999e-07,3.604794e-06,-5.464805800000001e-05,3.1327979e-05,4.8245393000000005e-05,-5.634361599999999e-05,2.3569427e-05,2.5116785e-05,-4.5062407e-05,2.1971354000000005e-05,2.128704800000001e-05,-4.7869038e-05,5.5487870000000006e-05,5.870388900000001e-05,-5.0755192e-05,3.141114100000001e-05,3.9402368e-05,-5.970154499999999e-05,8.6461564e-06,3.4024110999999995e-05,-4.1799909e-05,4.324130899999999e-05,1.9182699e-05,-4.4252845e-05,2.6124235e-05,3.652002299999999e-05,-3.7692341e-05,-6.3247588000000005e-06,1.3090766000000002e-05,-3.2195263e-05,2.0785883e-05,4.9442709e-05,-2.4022067e-05,2.7051155000000003e-05,1.8770238e-05,-2.7115319e-05,4.351534999999999e-05,3.8060366e-05,-3.6205204e-05,3.4583307000000004e-05,4.5147765000000006e-05,-2.2195851e-05,2.1192928e-05,4.7851947e-05,-4.545162399999999e-06,0.1236879238087363,0.1612513122155581,0.100705207700708,0.0278528260532276,0.113799250577851,0.9931130590848296
2.8249770000000003e-05,1.6931762000000004e-06,-2.6188721000000003e-05,1.9717234e-05,1.4921262e-06,-4.7217476e-05,2.2997741e-05,-1.2281491e-06,-3.8041995e-05,2.8157151999999997e-05,7.780883899999998e-06,-4.085681e-05,2.156225e-05,-1.1397458999999998e-05,-3.4698002e-05,2.5707821e-05,1.4720096000000002e-05,-5.2517453e-05,1.6284070999999996e-05,1.6204162e-05,-2.9539613e-05,2.1933328e-05,9.0335698e-06,-3.5942078e-05,1.6534652e-05,7.4936517e-06,-2.6480217e-05,2.0506399e-05,-4.5318608e-06,-2.9541083000000004e-05,2.3939948e-05,1.00360154e-05,-4.427369400000001e-05,3.4888492e-05,6.7704465e-06,-3.7279054e-05,1.8144535e-05,1.0590761000000002e-05,-3.9470157e-05,2.9486577e-05,2.8565005e-05,-2.3859252999999995e-05,1.8011065000000002e-05,2.4709407e-05,-1.5396664000000003e-05,2.6782637e-05,9.4973147e-06,-3.5097415e-05,2.916687e-05,-8.0725099e-06,-4.454711e-05,3.2013786e-05,9.248046199999998e-07,-2.494719700000001e-05,3.8752431e-05,2.6946892000000003e-05,-2.2389412999999995e-05,2.8407066e-05,2.4249338e-05,-1.2815248e-05,3.175373e-05,1.0727540999999996e-05,-2.5534303999999995e-05,3.8276792e-05,-2.7533569e-06,-3.2149977000000006e-05,4.4448494e-05,8.635498200000002e-06,-2.8243714000000007e-05,5.2569415e-05,5.6164546e-07,-1.5557362e-05,2.1669385e-05,4.2479863000000005e-06,2.0404976e-05,9.172171800000002e-06,1.375986e-05,-5.433236e-05,-3.01373849e-07,1.9919613e-06,-5.522567000000001e-05,3.234259099999999e-05,4.6729758000000006e-05,-5.6570737e-05,2.5374596999999994e-05,2.4780908e-05,-4.5314241e-05,2.0674364e-05,1.9053349e-05,-4.8545022e-05,5.498319200000002e-05,5.5501315e-05,-5.273516800000001e-05,3.3041653e-05,3.6066648e-05,-6.1794944e-05,1.2800642999999998e-05,3.3031132e-05,-4.2102309e-05,4.0270248e-05,1.6691466e-05,-4.626001099999999e-05,2.3606257e-05,3.1610788e-05,-4.2386875e-05,-3.9431453e-06,6.6449867e-06,-3.9276088e-05,3.0454545000000004e-05,4.776702599999999e-05,-2.6272581e-05,2.2014761e-05,1.6754893e-05,-3.0977203e-05,3.8176555e-05,3.383397e-05,-4.5839521e-05,3.6738527e-05,3.8254164e-05,-3.906109299999999e-05,3.9793768999999993e-05,4.5122183e-05,-1.1712654e-05,0.1534763063321246,0.1609562405449884,0.1004274815727686,0.0284517988342679,0.1129081198619634,0.9931977256692892
7.1434938e-06,1.6005190000000003e-05,0.00015045071,-5.7786929e-05,3.547668299999999e-06,2.3046264999999997e-05,-1.9233289e-05,-5.11792e-06,-2.9432792e-05,9.588256600000002e-06,1.4276737e-06,-4.347485099999999e-05,1.3578724999999998e-05,-1.8476021e-05,-3.8196176e-05,1.0417603e-05,-7.0363835e-05,4.916918599999999e-05,-4.2258847000000005e-05,-3.2067929e-05,1.1496337000000002e-05,-1.4288809999999998e-05,-1.1804988e-05,-3.3395016999999994e-05,-1.1260983e-06,-6.9707642e-06,-3.2198662e-05,1.3261709e-05,-1.8090827000000004e-05,-3.5839043000000005e-05,1.6155148999999998e-05,-4.2456e-05,-3.035156e-05,8.902770900000001e-06,-3.1358399e-05,-3.3971547e-05,-5.9299316e-06,-1.2392154e-05,-4.6277031e-05,1.2871512e-05,8.1676635e-06,-3.6275638e-05,1.1723029000000002e-05,3.0269778000000003e-06,-3.0328606e-05,1.9786439e-05,-1.2289303e-05,-3.8814138e-05,1.3589031e-05,-2.740124e-05,-5.067474600000001e-05,1.1082652000000004e-05,-1.5952812e-05,-3.7471070000000006e-05,1.8557194e-05,6.189453300000001e-06,-4.6802301e-05,2.1732959000000005e-05,-1.08538818e-06,-4.8441838000000005e-05,2.4856193e-05,2.3923949e-06,-2.9723883999999995e-05,2.4433548e-05,-1.01222568e-05,-3.8946472e-05,2.2344719e-05,2.4241331e-06,-4.3438605e-05,2.6583979e-05,-6.8026118e-06,-5.1500784e-05,1.3437488999999998e-05,-4.320679200000001e-06,-3.7607781e-05,-5.6424289e-05,-3.10228e-05,6.695440200000002e-05,-5.729333600000001e-05,-1.859486e-05,-2.9437446e-05,5.1388486e-06,3.4526164e-05,-5.711897e-05,1.293292e-05,1.4285155999999998e-05,-4.9257088e-05,-1.04801265e-05,-4.568357499999999e-05,-1.307308e-05,1.8067821e-05,2.1230778e-05,-4.664323299999999e-05,1.01746579e-05,1.6324325000000004e-05,-6.6641916e-05,1.03317725e-06,1.5637531e-05,-5.1123942e-05,2.6206371e-05,-1.4918152e-05,-4.5569865e-05,2.6042097999999995e-06,8.258257599999999e-06,-4.7340833e-05,-2.4693657e-05,-1.3331919e-05,-5.1032448e-05,1.6636507e-05,2.4244082e-05,-4.6586674e-05,1.1839518e-05,3.3854136e-06,-3.6164281e-05,1.9973693e-05,2.1941391e-05,-5.4988888e-05,1.3124529999999996e-05,2.4205644e-05,-5.9505260000000005e-05,2.1130955999999994e-05,2.5676416e-05,-5.2261765000000006e-05,0.0015826185984464,0.0141376724136568,0.0691847499007458,0.0325282542213003,0.1035538861097983,0.9940915141026893
